---------------------------------------------------------------------------------------------

STARTING DOWNLOAD OF MERCATOR FORECAST
---------------------------------------------------------------------------------------------
exit
exit
exit
exit
exit
[Main]  
user=lglasner
pwd=kpt6yrnsRvVm
motu=https://nrt.cmems-du.eu/motu-web/Motu  
service_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024-TDS
product_id=global-analysis-forecast-phy-001-024
date_min=2020-06-01
date_max=2020-06-31
latitude_min=-40  
latitude_max=-15  
longitude_min=-80  
longitude_max=-70    
depth_min=0.49402499198913574
depth_max=5727.9169921875
variable=thetao,uo,vo,zos,so
out_dir=. 
out_name=2020-06.nc   
log_level=20 
2022-11-07 16:48:22.056 [ INFO] Asynchronous mode set
2022-11-07 16:48:22.057 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:48:27.092 [ INFO] Requesting file to download (this can take a while)...
2022-11-07 16:48:34.898 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:48:49.344 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:48:59.355 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:49:11.832 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:49:21.843 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:49:35.283 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:49:45.293 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:49:59.753 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:50:09.764 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:50:23.202 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:50:33.212 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:50:47.879 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:50:57.889 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:51:12.114 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:51:22.118 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:51:40.644 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:51:50.654 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:52:10.584 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:52:20.595 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:52:38.738 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:52:48.748 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:53:06.898 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:53:16.909 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:53:33.134 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:53:43.145 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:54:01.940 [ INFO] The product is ready for download
2022-11-07 16:54:01.941 [ INFO] Downloading file (this can take a while)...
2022-11-07 16:54:04.015 [ INFO] File type: application/x-netcdf
2022-11-07 16:54:04.016 [ INFO] File size: 453.9 MB (453884744 B)
2022-11-07 16:54:04.016 [ INFO] Downloading file /storage/lucas/FORECAST/MERCATOR/FULLPHYSICS/HINDCAST/2020-06.nc
2022-11-07 19:33:18.141 [ INFO] Downloading file /storage/lucas/FORECAST/MERCATOR/FULLPHYSICS/HINDCAST/2021-12.nc
2022-11-07 19:33:20.004 [ INFO] - 453.9 MB (1.0%)
2022-11-07 19:33:20.511 [ INFO] - 453.9 MB (2.0%)
2022-11-07 19:33:20.968 [ INFO] - 453.9 MB (3.0%)
2022-11-07 19:33:21.375 [ INFO] - 453.9 MB (4.0%)
2022-11-07 19:33:21.770 [ INFO] - 453.9 MB (5.1%)
2022-11-07 19:33:22.162 [ INFO] - 453.9 MB (6.1%)
2022-11-07 19:33:22.556 [ INFO] - 453.9 MB (7.1%)
2022-11-07 19:33:22.949 [ INFO] - 453.9 MB (8.1%)
2022-11-07 19:33:23.342 [ INFO] - 453.9 MB (9.1%)
2022-11-07 19:33:23.735 [ INFO] - 453.9 MB (10.1%)
2022-11-07 19:33:24.128 [ INFO] - 453.9 MB (11.1%)
2022-11-07 19:33:24.520 [ INFO] - 453.9 MB (12.1%)
2022-11-07 19:33:24.913 [ INFO] - 453.9 MB (13.1%)
2022-11-07 19:33:25.307 [ INFO] - 453.9 MB (14.2%)
2022-11-07 19:33:25.701 [ INFO] - 453.9 MB (15.2%)
2022-11-07 19:33:26.095 [ INFO] - 453.9 MB (16.2%)
2022-11-07 19:33:26.488 [ INFO] - 453.9 MB (17.2%)
2022-11-07 19:33:26.881 [ INFO] - 453.9 MB (18.2%)
2022-11-07 19:33:27.273 [ INFO] - 453.9 MB (19.2%)
2022-11-07 19:33:27.667 [ INFO] - 453.9 MB (20.2%)
2022-11-07 19:33:28.061 [ INFO] - 453.9 MB (21.2%)
2022-11-07 19:33:28.455 [ INFO] - 453.9 MB (22.2%)
2022-11-07 19:33:28.850 [ INFO] - 453.9 MB (23.2%)
2022-11-07 19:33:29.245 [ INFO] - 453.9 MB (24.3%)
2022-11-07 19:33:29.640 [ INFO] - 453.9 MB (25.3%)
2022-11-07 19:33:30.035 [ INFO] - 453.9 MB (26.3%)
2022-11-07 19:33:30.429 [ INFO] - 453.9 MB (27.3%)
2022-11-07 19:33:30.824 [ INFO] - 453.9 MB (28.3%)
2022-11-07 19:33:31.219 [ INFO] - 453.9 MB (29.3%)
2022-11-07 19:33:31.615 [ INFO] - 453.9 MB (30.3%)
2022-11-07 19:33:32.009 [ INFO] - 453.9 MB (31.3%)
2022-11-07 19:33:32.405 [ INFO] - 453.9 MB (32.3%)
2022-11-07 19:33:32.801 [ INFO] - 453.9 MB (33.4%)
2022-11-07 19:33:33.616 [ INFO] - 453.9 MB (34.4%)
2022-11-07 19:33:34.009 [ INFO] - 453.9 MB (35.4%)
2022-11-07 19:33:34.407 [ INFO] - 453.9 MB (36.4%)
2022-11-07 19:33:34.804 [ INFO] - 453.9 MB (37.4%)
2022-11-07 19:33:35.199 [ INFO] - 453.9 MB (38.4%)
2022-11-07 19:33:35.594 [ INFO] - 453.9 MB (39.4%)
2022-11-07 19:33:35.989 [ INFO] - 453.9 MB (40.4%)
2022-11-07 19:33:36.385 [ INFO] - 453.9 MB (41.4%)
2022-11-07 19:33:36.781 [ INFO] - 453.9 MB (42.5%)
2022-11-07 19:33:37.176 [ INFO] - 453.9 MB (43.5%)
2022-11-07 19:33:37.570 [ INFO] - 453.9 MB (44.5%)
2022-11-07 19:33:37.965 [ INFO] - 453.9 MB (45.5%)
2022-11-07 19:33:38.360 [ INFO] - 453.9 MB (46.5%)
2022-11-07 19:33:38.778 [ INFO] - 453.9 MB (47.5%)
2022-11-07 19:33:39.174 [ INFO] - 453.9 MB (48.5%)
2022-11-07 19:33:39.571 [ INFO] - 453.9 MB (49.5%)
2022-11-07 19:33:39.965 [ INFO] - 453.9 MB (50.5%)
2022-11-07 19:33:40.365 [ INFO] - 453.9 MB (51.5%)
2022-11-07 19:33:40.784 [ INFO] - 453.9 MB (52.6%)
2022-11-07 19:33:41.209 [ INFO] - 453.9 MB (53.6%)
2022-11-07 19:33:41.609 [ INFO] - 453.9 MB (54.6%)
2022-11-07 19:33:42.004 [ INFO] - 453.9 MB (55.6%)
2022-11-07 19:33:42.400 [ INFO] - 453.9 MB (56.6%)
2022-11-07 19:33:42.796 [ INFO] - 453.9 MB (57.6%)
2022-11-07 19:33:43.190 [ INFO] - 453.9 MB (58.6%)
2022-11-07 19:33:43.586 [ INFO] - 453.9 MB (59.6%)
2022-11-07 19:33:43.981 [ INFO] - 453.9 MB (60.6%)
2022-11-07 19:33:44.376 [ INFO] - 453.9 MB (61.7%)
2022-11-07 19:33:44.772 [ INFO] - 453.9 MB (62.7%)
2022-11-07 19:33:45.168 [ INFO] - 453.9 MB (63.7%)
2022-11-07 19:33:45.563 [ INFO] - 453.9 MB (64.7%)
2022-11-07 19:33:45.958 [ INFO] - 453.9 MB (65.7%)
2022-11-07 19:33:46.354 [ INFO] - 453.9 MB (66.7%)
2022-11-07 19:33:46.749 [ INFO] - 453.9 MB (67.7%)
2022-11-07 19:33:47.146 [ INFO] - 453.9 MB (68.7%)
2022-11-07 19:33:47.541 [ INFO] - 453.9 MB (69.7%)
2022-11-07 19:33:47.936 [ INFO] - 453.9 MB (70.8%)
2022-11-07 19:33:48.331 [ INFO] - 453.9 MB (71.8%)
2022-11-07 19:33:48.734 [ INFO] - 453.9 MB (72.8%)
2022-11-07 19:33:49.131 [ INFO] - 453.9 MB (73.8%)
2022-11-07 19:33:49.525 [ INFO] - 453.9 MB (74.8%)
2022-11-07 19:33:49.921 [ INFO] - 453.9 MB (75.8%)
2022-11-07 19:33:50.316 [ INFO] - 453.9 MB (76.8%)
2022-11-07 19:33:50.712 [ INFO] - 453.9 MB (77.8%)
2022-11-07 19:33:51.107 [ INFO] - 453.9 MB (78.8%)
2022-11-07 19:33:51.503 [ INFO] - 453.9 MB (79.8%)
2022-11-07 19:33:51.899 [ INFO] - 453.9 MB (80.9%)
2022-11-07 19:33:52.305 [ INFO] - 453.9 MB (81.9%)
2022-11-07 19:33:52.702 [ INFO] - 453.9 MB (82.9%)
2022-11-07 19:33:53.097 [ INFO] - 453.9 MB (83.9%)
2022-11-07 19:33:53.492 [ INFO] - 453.9 MB (84.9%)
2022-11-07 19:33:53.888 [ INFO] - 453.9 MB (85.9%)
2022-11-07 19:33:54.284 [ INFO] - 453.9 MB (86.9%)
2022-11-07 19:33:54.679 [ INFO] - 453.9 MB (87.9%)
2022-11-07 19:33:55.074 [ INFO] - 453.9 MB (88.9%)
2022-11-07 19:33:55.470 [ INFO] - 453.9 MB (90.0%)
2022-11-07 19:33:55.865 [ INFO] - 453.9 MB (91.0%)
2022-11-07 19:33:56.260 [ INFO] - 453.9 MB (92.0%)
2022-11-07 19:33:56.656 [ INFO] - 453.9 MB (93.0%)
2022-11-07 19:33:57.051 [ INFO] - 453.9 MB (94.0%)
2022-11-07 19:33:57.446 [ INFO] - 453.9 MB (95.0%)
2022-11-07 19:33:57.841 [ INFO] - 453.9 MB (96.0%)
2022-11-07 19:33:58.236 [ INFO] - 453.9 MB (97.0%)
2022-11-07 19:33:58.633 [ INFO] - 453.9 MB (98.0%)
2022-11-07 19:33:59.030 [ INFO] - 453.9 MB (99.1%)
2022-11-07 19:33:59.401 [ INFO] - 453.9 MB (100.0%)
2022-11-07 19:33:59.401 [ INFO] Processing  time : 0:09:30.641321
2022-11-07 19:33:59.401 [ INFO] Downloading time : 0:00:41.259994
2022-11-07 19:33:59.401 [ INFO] Total time       : 0:10:11.901315
2022-11-07 19:33:59.402 [ INFO] Download rate    : 10.7 MB/s
2022-11-07 19:33:59.402 [ INFO] Done
[Main]  
user=lglasner
pwd=kpt6yrnsRvVm
motu=https://nrt.cmems-du.eu/motu-web/Motu  
service_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024-TDS
product_id=global-analysis-forecast-phy-001-024
date_min=2022-01-01
date_max=2022-01-31
latitude_min=-40  
latitude_max=-15  
longitude_min=-80  
longitude_max=-70    
depth_min=0.49402499198913574
depth_max=5727.9169921875
variable=thetao,uo,vo,zos,so
out_dir=. 
out_name=2022-01.nc   
log_level=20 
2022-11-07 19:33:59.638 [ INFO] Asynchronous mode set
2022-11-07 19:33:59.639 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:34:03.707 [ INFO] Requesting file to download (this can take a while)...
2022-11-07 19:34:10.915 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:34:21.970 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:34:31.981 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:34:42.992 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:34:53.002 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:35:04.095 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:35:14.104 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:35:25.192 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:35:35.193 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:35:46.236 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:35:56.243 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:36:07.270 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:36:17.280 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:36:28.312 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:36:38.323 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:36:49.425 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:36:59.432 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:37:10.521 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:37:20.527 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:37:31.568 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:37:41.578 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:37:52.606 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:38:02.612 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:38:13.632 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:38:23.642 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:38:34.685 [ INFO] The product is ready for download
2022-11-07 19:38:34.686 [ INFO] Downloading file (this can take a while)...
2022-11-07 19:38:35.695 [ INFO] File type: application/x-netcdf
2022-11-07 19:38:35.695 [ INFO] File size: 453.9 MB (453884744 B)
2022-11-07 19:38:35.696 [ INFO] Downloading file /storage/lucas/FORECAST/MERCATOR/FULLPHYSICS/HINDCAST/2022-01.nc
2022-11-07 19:38:37.630 [ INFO] - 453.9 MB (1.0%)
2022-11-07 19:38:38.155 [ INFO] - 453.9 MB (2.0%)
2022-11-07 19:38:38.632 [ INFO] - 453.9 MB (3.0%)
2022-11-07 19:38:39.056 [ INFO] - 453.9 MB (4.0%)
2022-11-07 19:38:39.462 [ INFO] - 453.9 MB (5.1%)
2022-11-07 19:38:39.879 [ INFO] - 453.9 MB (6.1%)
2022-11-07 19:38:40.324 [ INFO] - 453.9 MB (7.1%)
2022-11-07 19:38:40.746 [ INFO] - 453.9 MB (8.1%)
2022-11-07 19:38:41.171 [ INFO] - 453.9 MB (9.1%)
2022-11-07 19:38:41.589 [ INFO] - 453.9 MB (10.1%)
2022-11-07 19:38:42.003 [ INFO] - 453.9 MB (11.1%)
2022-11-07 19:38:42.417 [ INFO] - 453.9 MB (12.1%)
2022-11-07 19:38:42.826 [ INFO] - 453.9 MB (13.1%)
2022-11-07 19:38:43.240 [ INFO] - 453.9 MB (14.2%)
2022-11-07 19:38:43.651 [ INFO] - 453.9 MB (15.2%)
2022-11-07 19:38:44.067 [ INFO] - 453.9 MB (16.2%)
2022-11-07 19:38:44.476 [ INFO] - 453.9 MB (17.2%)
2022-11-07 19:38:44.891 [ INFO] - 453.9 MB (18.2%)
2022-11-07 19:38:45.302 [ INFO] - 453.9 MB (19.2%)
2022-11-07 19:38:45.718 [ INFO] - 453.9 MB (20.2%)
2022-11-07 19:38:46.127 [ INFO] - 453.9 MB (21.2%)
2022-11-07 19:38:46.542 [ INFO] - 453.9 MB (22.2%)
2022-11-07 19:38:46.953 [ INFO] - 453.9 MB (23.2%)
2022-11-07 19:38:47.369 [ INFO] - 453.9 MB (24.3%)
2022-11-07 19:38:47.778 [ INFO] - 453.9 MB (25.3%)
2022-11-07 19:38:48.194 [ INFO] - 453.9 MB (26.3%)
2022-11-07 19:38:48.605 [ INFO] - 453.9 MB (27.3%)
2022-11-07 19:38:49.021 [ INFO] - 453.9 MB (28.3%)
2022-11-07 19:38:49.429 [ INFO] - 453.9 MB (29.3%)
2022-11-07 19:38:49.845 [ INFO] - 453.9 MB (30.3%)
2022-11-07 19:38:50.257 [ INFO] - 453.9 MB (31.3%)
2022-11-07 19:38:50.672 [ INFO] - 453.9 MB (32.3%)
2022-11-07 19:38:51.081 [ INFO] - 453.9 MB (33.4%)
2022-11-07 19:38:51.496 [ INFO] - 453.9 MB (34.4%)
2022-11-07 19:38:51.907 [ INFO] - 453.9 MB (35.4%)
2022-11-07 19:38:52.316 [ INFO] - 453.9 MB (36.4%)
2022-11-07 19:38:52.732 [ INFO] - 453.9 MB (37.4%)
2022-11-07 19:38:53.144 [ INFO] - 453.9 MB (38.4%)
2022-11-07 19:38:53.559 [ INFO] - 453.9 MB (39.4%)
2022-11-07 19:38:53.969 [ INFO] - 453.9 MB (40.4%)
2022-11-07 19:38:54.384 [ INFO] - 453.9 MB (41.4%)
2022-11-07 19:38:54.799 [ INFO] - 453.9 MB (42.5%)
2022-11-07 19:38:55.210 [ INFO] - 453.9 MB (43.5%)
2022-11-07 19:38:55.620 [ INFO] - 453.9 MB (44.5%)
2022-11-07 19:38:56.035 [ INFO] - 453.9 MB (45.5%)
2022-11-07 19:38:56.450 [ INFO] - 453.9 MB (46.5%)
2022-11-07 19:38:56.862 [ INFO] - 453.9 MB (47.5%)
2022-11-07 19:38:57.277 [ INFO] - 453.9 MB (48.5%)
2022-11-07 19:38:57.686 [ INFO] - 453.9 MB (49.5%)
2022-11-07 19:38:58.101 [ INFO] - 453.9 MB (50.5%)
2022-11-07 19:38:58.513 [ INFO] - 453.9 MB (51.5%)
2022-11-07 19:38:58.922 [ INFO] - 453.9 MB (52.6%)
2022-11-07 19:38:59.336 [ INFO] - 453.9 MB (53.6%)
2022-11-07 19:38:59.748 [ INFO] - 453.9 MB (54.6%)
2022-11-07 19:39:00.164 [ INFO] - 453.9 MB (55.6%)
2022-11-07 19:39:00.572 [ INFO] - 453.9 MB (56.6%)
2022-11-07 19:39:00.996 [ INFO] - 453.9 MB (57.6%)
2022-11-07 19:39:01.437 [ INFO] - 453.9 MB (58.6%)
2022-11-07 19:39:01.859 [ INFO] - 453.9 MB (59.6%)
2022-11-07 19:39:02.279 [ INFO] - 453.9 MB (60.6%)
2022-11-07 19:39:02.693 [ INFO] - 453.9 MB (61.7%)
2022-11-07 19:39:03.111 [ INFO] - 453.9 MB (62.7%)
2022-11-07 19:39:03.526 [ INFO] - 453.9 MB (63.7%)
2022-11-07 19:39:03.931 [ INFO] - 453.9 MB (64.7%)
2022-11-07 19:39:04.346 [ INFO] - 453.9 MB (65.7%)
2022-11-07 19:39:04.762 [ INFO] - 453.9 MB (66.7%)
2022-11-07 19:39:05.176 [ INFO] - 453.9 MB (67.7%)
2022-11-07 19:39:05.582 [ INFO] - 453.9 MB (68.7%)
2022-11-07 19:39:05.998 [ INFO] - 453.9 MB (69.7%)
2022-11-07 19:39:06.411 [ INFO] - 453.9 MB (70.8%)
2022-11-07 19:39:06.827 [ INFO] - 453.9 MB (71.8%)
2022-11-07 19:39:07.233 [ INFO] - 453.9 MB (72.8%)
2022-11-07 19:39:07.649 [ INFO] - 453.9 MB (73.8%)
2022-11-07 19:39:08.063 [ INFO] - 453.9 MB (74.8%)
2022-11-07 19:39:08.479 [ INFO] - 453.9 MB (75.8%)
2022-11-07 19:39:08.885 [ INFO] - 453.9 MB (76.8%)
2022-11-07 19:39:09.301 [ INFO] - 453.9 MB (77.8%)
2022-11-07 19:39:09.714 [ INFO] - 453.9 MB (78.8%)
2022-11-07 19:39:10.130 [ INFO] - 453.9 MB (79.8%)
2022-11-07 19:39:10.537 [ INFO] - 453.9 MB (80.9%)
2022-11-07 19:39:10.952 [ INFO] - 453.9 MB (81.9%)
2022-11-07 19:39:11.365 [ INFO] - 453.9 MB (82.9%)
2022-11-07 19:39:11.781 [ INFO] - 453.9 MB (83.9%)
2022-11-07 19:39:12.187 [ INFO] - 453.9 MB (84.9%)
2022-11-07 19:39:12.603 [ INFO] - 453.9 MB (85.9%)
2022-11-07 19:39:13.016 [ INFO] - 453.9 MB (86.9%)
2022-11-07 19:39:13.432 [ INFO] - 453.9 MB (87.9%)
2022-11-07 19:39:13.839 [ INFO] - 453.9 MB (88.9%)
2022-11-07 19:39:14.256 [ INFO] - 453.9 MB (90.0%)
2022-11-07 19:39:14.668 [ INFO] - 453.9 MB (91.0%)
2022-11-07 19:39:15.083 [ INFO] - 453.9 MB (92.0%)
2022-11-07 19:39:15.491 [ INFO] - 453.9 MB (93.0%)
2022-11-07 19:39:15.906 [ INFO] - 453.9 MB (94.0%)
2022-11-07 19:39:16.319 [ INFO] - 453.9 MB (95.0%)
2022-11-07 19:39:16.735 [ INFO] - 453.9 MB (96.0%)
2022-11-07 19:39:17.142 [ INFO] - 453.9 MB (97.0%)
2022-11-07 19:39:17.558 [ INFO] - 453.9 MB (98.0%)
2022-11-07 19:39:17.971 [ INFO] - 453.9 MB (99.1%)
2022-11-07 19:39:18.361 [ INFO] - 453.9 MB (100.0%)
2022-11-07 19:39:18.361 [ INFO] Processing  time : 0:04:36.057426
2022-11-07 19:39:18.362 [ INFO] Downloading time : 0:00:42.665885
2022-11-07 19:39:18.362 [ INFO] Total time       : 0:05:18.723311
2022-11-07 19:39:18.362 [ INFO] Download rate    : 10.4 MB/s
2022-11-07 19:39:18.362 [ INFO] Done
[Main]  
user=lglasner
pwd=kpt6yrnsRvVm
motu=https://nrt.cmems-du.eu/motu-web/Motu  
service_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024-TDS
product_id=global-analysis-forecast-phy-001-024
date_min=2022-02-01
date_max=2022-02-31
latitude_min=-40  
latitude_max=-15  
longitude_min=-80  
longitude_max=-70    
depth_min=0.49402499198913574
depth_max=5727.9169921875
variable=thetao,uo,vo,zos,so
out_dir=. 
out_name=2022-02.nc   
log_level=20 
2022-11-07 19:39:18.646 [ INFO] Asynchronous mode set
2022-11-07 19:39:18.648 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:39:22.890 [ INFO] Requesting file to download (this can take a while)...
2022-11-07 19:39:29.816 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:39:40.874 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:39:50.884 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:40:01.965 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:40:11.975 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:40:23.048 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:40:33.058 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:40:44.085 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:40:54.091 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:41:05.156 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:41:15.167 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:41:26.222 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:41:36.232 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:41:47.337 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:41:57.345 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:42:08.453 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:42:18.464 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:42:29.806 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:42:39.816 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:42:51.084 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:43:01.094 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:43:12.213 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:43:22.224 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:43:33.338 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:43:43.349 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:43:54.465 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:44:04.468 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:44:15.526 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:44:25.537 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:44:36.635 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:44:46.644 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:44:57.637 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:45:07.647 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:45:18.772 [ INFO] The product is ready for download
2022-11-07 19:45:18.772 [ INFO] Downloading file (this can take a while)...
2022-11-07 19:45:19.729 [ INFO] File type: application/x-netcdf
2022-11-07 19:45:19.729 [ INFO] File size: 453.9 MB (453884744 B)
2022-11-07 19:45:19.730 [ INFO] Downloading file /storage/lucas/FORECAST/MERCATOR/FULLPHYSICS/HINDCAST/2022-02.nc
2022-11-07 19:45:21.559 [ INFO] - 453.9 MB (1.0%)
2022-11-07 19:45:22.058 [ INFO] - 453.9 MB (2.0%)
2022-11-07 19:45:22.509 [ INFO] - 453.9 MB (3.0%)
2022-11-07 19:45:22.914 [ INFO] - 453.9 MB (4.0%)
2022-11-07 19:45:23.309 [ INFO] - 453.9 MB (5.1%)
2022-11-07 19:45:23.707 [ INFO] - 453.9 MB (6.1%)
2022-11-07 19:45:24.106 [ INFO] - 453.9 MB (7.1%)
2022-11-07 19:45:24.500 [ INFO] - 453.9 MB (8.1%)
2022-11-07 19:45:24.897 [ INFO] - 453.9 MB (9.1%)
2022-11-07 19:45:25.290 [ INFO] - 453.9 MB (10.1%)
2022-11-07 19:45:25.688 [ INFO] - 453.9 MB (11.1%)
2022-11-07 19:45:26.085 [ INFO] - 453.9 MB (12.1%)
2022-11-07 19:45:26.480 [ INFO] - 453.9 MB (13.1%)
2022-11-07 19:45:26.876 [ INFO] - 453.9 MB (14.2%)
2022-11-07 19:45:27.270 [ INFO] - 453.9 MB (15.2%)
2022-11-07 19:45:27.664 [ INFO] - 453.9 MB (16.2%)
2022-11-07 19:45:28.073 [ INFO] - 453.9 MB (17.2%)
2022-11-07 19:45:28.478 [ INFO] - 453.9 MB (18.2%)
2022-11-07 19:45:28.872 [ INFO] - 453.9 MB (19.2%)
2022-11-07 19:45:29.266 [ INFO] - 453.9 MB (20.2%)
2022-11-07 19:45:29.665 [ INFO] - 453.9 MB (21.2%)
